ANM	Sex	EE	AP	Slice	Name	CCF_ID	tau	new_names
R2_F1	F	0	147.695717581898	14	Parasubiculum	843	9.34687232971191	Hippocampal formation
R2_F1	F	0	218.884623134309	11	Parasubthalamic nucleus	364	8.86512279510498	Hypothalamus
R2_F1	F	0	301.270845640746	8	Parataenial nucleus	15	8.77686786651611	Thalamus
R2_F1	F	0	37.6316875663256	19	Paratrigeminal nucleus	589508451	9.45564460754395	Medulla
R2_F1	F	0	301.270845640746	8	Paraventricular hypothalamic nucleus	38	8.93111419677734	Hypothalamus
R2_F1	F	0	269.528507253138	9	Paraventricular hypothalamic nucleus, descending division	63	8.84360885620117	Hypothalamus
R2_F1	F	0	301.270845640746	8	Paraventricular nucleus of the thalamus	149	8.85328960418701	Thalamus
R2_F1	F	0	121.156108377391	15	Parvicellular motor 5 nucleus	549009223	9.79030418395996	Pons
R2_F1	F	0	98.4696518938917	16	Parvicellular reticular nucleus	852	9.2327127456665	Medulla
R2_F1	F	0	147.695717581898	14	Pedunculopontine nucleus	1052	9.55339622497559	Midbrain
R2_F1	F	0	269.528507253138	9	Perifornical nucleus	576073704	8.7947940826416	Hypothalamus
R2_F1	F	0	203.056638296549	12	Peripeduncular nucleus	1044	9.11363792419434	Thalamus
R2_F1	F	0	269.528507253138	9	Perireunensis nucleus	1077	8.82406902313232	Thalamus
R2_F1	F	0	250.707812912812	10	Perirhinal area, layer 1	540	9.93132305145264	Isocortex
R2_F1	F	0	250.707812912812	10	Perirhinal area, layer 2/3	888	9.345383644104	Isocortex
R2_F1	F	0	250.707812912812	10	Perirhinal area, layer 5	692	9.32353401184082	Isocortex
R2_F1	F	0	203.056638296549	12	Perirhinal area, layer 6a	335	9.03665161132812	Isocortex
R2_F1	F	0	203.056638296549	12	Perirhinal area, layer 6b	368	8.9180850982666	Isocortex
R2_F1	F	0	121.156108377391	15	Peritrigeminal zone	549009215	9.46873474121094	Pons
R2_F1	F	0	269.528507253138	9	Periventricular hypothalamic nucleus, intermediate part	118	9.74178218841553	Hypothalamus
R2_F1	F	0	218.884623134309	11	Periventricular hypothalamic nucleus, posterior part	126	9.94096183776855	Hypothalamus
R2_F1	F	0	320.821075975416	7	Periventricular hypothalamic nucleus, preoptic part	133	9.35276412963867	Hypothalamus
R2_F1	F	0	414.397885014855	3	Piriform area	961	8.38316822052002	Olfactory areas
R2_F1	F	0	301.270845640746	8	Piriform-amygdalar area	788	8.83300304412842	Olfactory areas
R2_F1	F	0	187.69523548132	13	Pons	771	9.80150032043457	Pons
R2_F1	F	0	98.4696518938917	16	Pontine central gray	898	9.01278781890869	Pons
R2_F1	F	0	187.69523548132	13	Pontine gray	931	9.08260345458984	Pons
R2_F1	F	0	147.695717581898	14	Pontine reticular nucleus	146	9.71192836761475	Pons
R2_F1	F	0	121.156108377391	15	Pontine reticular nucleus, caudal part	1093	9.84029006958008	Pons
R2_F1	F	0	218.884623134309	11	Posterior amygdalar nucleus	780	7.92125129699707	Cortical subplate
R2_F1	F	0	203.056638296549	12	Posterior auditory area, layer 1	696	11.117395401001	Isocortex
R2_F1	F	0	203.056638296549	12	Posterior auditory area, layer 2/3	643	10.3400478363037	Isocortex
R2_F1	F	0	203.056638296549	12	Posterior auditory area, layer 4	759	10.025749206543	Isocortex
R2_F1	F	0	203.056638296549	12	Posterior auditory area, layer 5	791	9.21417808532715	Isocortex
R2_F1	F	0	203.056638296549	12	Posterior auditory area, layer 6a	249	8.72441101074219	Isocortex
R2_F1	F	0	203.056638296549	12	Posterior auditory area, layer 6b	456	8.96798229217529	Isocortex
R2_F1	F	0	269.528507253138	9	Posterior complex of the thalamus	1020	8.17967224121094	Thalamus
R2_F1	F	0	218.884623134309	11	Posterior hypothalamic nucleus	946	8.90567111968994	Hypothalamus
R2_F1	F	0	203.056638296549	12	Posterior intralaminar thalamic nucleus	560581563	9.13286399841309	Thalamus
R2_F1	F	0	218.884623134309	11	Posterior limiting nucleus of the thalamus	1029	8.84076023101807	Thalamus
R2_F1	F	0	203.056638296549	12	Posterior pretectal nucleus	1061	8.90086841583252	Midbrain
R2_F1	F	0	218.884623134309	11	Posterior triangular thalamic nucleus	563807435	9.05766487121582	Thalamus
R2_F1	F	0	98.4696518938917	16	Posterodorsal tegmental nucleus	599626927	8.97256755828857	Pons
R2_F1	F	0	121.156108377391	15	Posterolateral visual area, layer 1	750	10.1800479888916	Isocortex
R2_F1	F	0	121.156108377391	15	Posterolateral visual area, layer 2/3	269	9.64062786102295	Isocortex
R2_F1	F	0	121.156108377391	15	Posterolateral visual area, layer 4	869	9.21919727325439	Isocortex
R2_F1	F	0	121.156108377391	15	Posterolateral visual area, layer 5	902	8.91631412506104	Isocortex
R2_F1	F	0	147.695717581898	14	Posterolateral visual area, layer 6a	377	8.45928287506104	Isocortex
R2_F1	F	0	147.695717581898	14	Posterolateral visual area, layer 6b	393	10.4006233215332	Isocortex
R2_F1	F	0	203.056638296549	12	Postpiriform transition area	566	9.47084617614746	Olfactory areas
R2_F1	F	0	147.695717581898	14	Postrhinal area, layer 1	312782632	10.4990310668945	Isocortex
R2_F1	F	0	147.695717581898	14	Postrhinal area, layer 2/3	312782636	9.86248874664307	Isocortex
R2_F1	F	0	147.695717581898	14	Postrhinal area, layer 4	312782640	9.75879287719727	Isocortex
R2_F1	F	0	147.695717581898	14	Postrhinal area, layer 5	312782644	9.13164710998535	Isocortex
R2_F1	F	0	147.695717581898	14	Postrhinal area, layer 6a	312782648	8.8895149230957	Isocortex
R2_F1	F	0	147.695717581898	14	Postrhinal area, layer 6b	312782652	9.39844608306885	Isocortex
R2_F1	F	0	187.69523548132	13	Postsubiculum	1037	9.29894828796387	Hippocampal formation
R2_F1	F	0	218.884623134309	11	Precommissural nucleus	50	9.16263484954834	Midbrain
R2_F1	F	0	437.894508810291	2	Prelimbic area, layer 1	171	10.0123386383057	Isocortex
R2_F1	F	0	437.894508810291	2	Prelimbic area, layer 2/3	304	9.35559940338135	Isocortex
R2_F1	F	0	437.894508810291	2	Prelimbic area, layer 5	363	8.69233322143555	Isocortex
R2_F1	F	0	414.397885014855	3	Prelimbic area, layer 6a	84	8.16328716278076	Isocortex
R2_F1	F	0	390.124234292414	4	Prelimbic area, layer 6b	132	8.2039623260498	Isocortex
R2_F1	F	0	250.707812912812	10	Preparasubthalamic nucleus	356	8.84435081481934	Hypothalamus
R2_F1	F	0	147.695717581898	14	Presubiculum	1084	9.3030891418457	Hippocampal formation
R2_F1	F	0	250.707812912812	10	Primary auditory area, layer 1	735	10.7773103713989	Isocortex
R2_F1	F	0	250.707812912812	10	Primary auditory area, layer 2/3	251	10.1943988800049	Isocortex
R2_F1	F	0	218.884623134309	11	Primary auditory area, layer 4	816	9.8250904083252	Isocortex
R2_F1	F	0	218.884623134309	11	Primary auditory area, layer 5	847	9.20953559875488	Isocortex
R2_F1	F	0	218.884623134309	11	Primary auditory area, layer 6a	954	8.64492130279541	Isocortex
R2_F1	F	0	218.884623134309	11	Primary auditory area, layer 6b	1005	8.70920658111572	Isocortex
R2_F1	F	0	414.397885014855	3	Primary motor area, Layer 1	320	11.1171865463257	Isocortex
R2_F1	F	0	414.397885014855	3	Primary motor area, Layer 2/3	943	10.1848859786987	Isocortex
R2_F1	F	0	414.397885014855	3	Primary motor area, Layer 5	648	9.31576919555664	Isocortex
R2_F1	F	0	390.124234292414	4	Primary motor area, Layer 6a	844	8.51032447814941	Isocortex
R2_F1	F	0	355.646581834904	5	Primary motor area, Layer 6b	882	8.6742467880249	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, barrel field, layer 1	981	10.7051210403442	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, barrel field, layer 2/3	201	9.94418144226074	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, barrel field, layer 4	1047	9.37212944030762	Isocortex
R2_F1	F	0	301.270845640746	8	Primary somatosensory area, barrel field, layer 5	1070	9.04422378540039	Isocortex
R2_F1	F	0	301.270845640746	8	Primary somatosensory area, barrel field, layer 6a	1038	8.42369079589844	Isocortex
R2_F1	F	0	269.528507253138	9	Primary somatosensory area, barrel field, layer 6b	1062	8.52424812316895	Isocortex
R2_F1	F	0	350.888935932795	6	Primary somatosensory area, lower limb, layer 1	1030	10.9730558395386	Isocortex
R2_F1	F	0	350.888935932795	6	Primary somatosensory area, lower limb, layer 2/3	113	10.1615333557129	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, lower limb, layer 4	1094	9.56279468536377	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, lower limb, layer 5	1128	9.22069263458252	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, lower limb, layer 6a	478	8.66545295715332	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, lower limb, layer 6b	510	8.65934181213379	Isocortex
R2_F1	F	0	390.124234292414	4	Primary somatosensory area, mouth, layer 1	878	10.6132001876831	Isocortex
R2_F1	F	0	390.124234292414	4	Primary somatosensory area, mouth, layer 2/3	657	9.99038124084473	Isocortex
R2_F1	F	0	390.124234292414	4	Primary somatosensory area, mouth, layer 4	950	9.42298793792725	Isocortex
R2_F1	F	0	355.646581834904	5	Primary somatosensory area, mouth, layer 5	974	9.15820121765137	Isocortex
R2_F1	F	0	355.646581834904	5	Primary somatosensory area, mouth, layer 6a	1102	8.51004505157471	Isocortex
R2_F1	F	0	355.646581834904	5	Primary somatosensory area, mouth, layer 6b	2	8.41513252258301	Isocortex
R2_F1	F	0	350.888935932795	6	Primary somatosensory area, nose, layer 1	558	10.4501247406006	Isocortex
R2_F1	F	0	350.888935932795	6	Primary somatosensory area, nose, layer 2/3	838	9.94185161590576	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, nose, layer 4	654	9.44305419921875	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, nose, layer 5	702	9.28999805450439	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, nose, layer 6a	889	8.67346858978271	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, nose, layer 6b	929	8.61459159851074	Isocortex
R2_F1	F	0	301.270845640746	8	Primary somatosensory area, trunk, layer 1	1006	10.6909456253052	Isocortex
R2_F1	F	0	301.270845640746	8	Primary somatosensory area, trunk, layer 2/3	670	9.93705081939697	Isocortex
R2_F1	F	0	269.528507253138	9	Primary somatosensory area, trunk, layer 4	1086	9.44376659393311	Isocortex
R2_F1	F	0	269.528507253138	9	Primary somatosensory area, trunk, layer 5	1111	8.93360805511475	Isocortex
R2_F1	F	0	269.528507253138	9	Primary somatosensory area, trunk, layer 6a	9	8.49335670471191	Isocortex
R2_F1	F	0	269.528507253138	9	Primary somatosensory area, trunk, layer 6b	461	8.3629035949707	Isocortex
R2_F1	F	0	350.888935932795	6	Primary somatosensory area, unassigned, layer 1	182305693	10.754825592041	Isocortex
R2_F1	F	0	350.888935932795	6	Primary somatosensory area, unassigned, layer 2/3	182305697	10.0749359130859	Isocortex
R2_F1	F	0	350.888935932795	6	Primary somatosensory area, unassigned, layer 4	182305701	9.45438003540039	Isocortex
R2_F1	F	0	350.888935932795	6	Primary somatosensory area, unassigned, layer 5	182305705	9.11189270019531	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, unassigned, layer 6a	182305709	8.53570461273193	Isocortex
R2_F1	F	0	320.821075975416	7	Primary somatosensory area, unassigned, layer 6b	182305713	8.74001026153564	Isocortex
R2_F1	F	0	355.646581834904	5	Primary somatosensory area, upper limb, layer 1	450	10.6722927093506	Isocortex
R2_F1	F	0	355.646581834904	5	Primary somatosensory area, upper limb, layer 2/3	854	9.99556732177734	Isocortex
R2_F1	F	0	355.646581834904	5	Primary somatosensory area, upper limb, layer 4	577	9.35400295257568	Isocortex
R2_F1	F	0	355.646581834904	5	Primary somatosensory area, upper limb, layer 5	625	9.10131645202637	Isocortex
R2_F1	F	0	355.646581834904	5	Primary somatosensory area, upper limb, layer 6a	945	8.50355052947998	Isocortex
R2_F1	F	0	350.888935932795	6	Primary somatosensory area, upper limb, layer 6b	1026	8.61885356903076	Isocortex
R2_F1	F	0	218.884623134309	11	Primary visual area, layer 1	593	10.2561435699463	Isocortex
R2_F1	F	0	218.884623134309	11	Primary visual area, layer 2/3	821	9.95062732696533	Isocortex
R2_F1	F	0	218.884623134309	11	Primary visual area, layer 4	721	9.61005020141602	Isocortex
R2_F1	F	0	218.884623134309	11	Primary visual area, layer 5	778	9.0861873626709	Isocortex
R2_F1	F	0	218.884623134309	11	Primary visual area, layer 6a	33	8.64200782775879	Isocortex
R2_F1	F	0	218.884623134309	11	Primary visual area, layer 6b	305	8.63911247253418	Isocortex
R2_F1	F	0	121.156108377391	15	Principal sensory nucleus of the trigeminal	7	9.61130142211914	Pons
R2_F1	F	0	218.884623134309	11	Prosubiculum	484682470	8.7822790145874	Hippocampal formation
R2_F1	F	0	37.6316875663256	19	Pyramus (VIII)	951	8.20321464538574	Cerebellum
R2_F1	F	0	187.69523548132	13	Red nucleus	214	8.2244987487793	Midbrain
R2_F1	F	0	301.270845640746	8	Reticular nucleus of the thalamus	262	8.41253662109375	Thalamus
R2_F1	F	0	301.270845640746	8	Retrosplenial area, dorsal part, layer 1	442	10.370189666748	Isocortex
R2_F1	F	0	301.270845640746	8	Retrosplenial area, dorsal part, layer 2/3	434	9.73491477966309	Isocortex
R2_F1	F	0	301.270845640746	8	Retrosplenial area, dorsal part, layer 5	610	9.38020896911621	Isocortex
R2_F1	F	0	269.528507253138	9	Retrosplenial area, dorsal part, layer 6a	274	8.70554065704346	Isocortex
R2_F1	F	0	269.528507253138	9	Retrosplenial area, dorsal part, layer 6b	330	8.41076469421387	Isocortex
R2_F1	F	0	301.270845640746	8	Retrosplenial area, lateral agranular part, layer 1	671	10.3321990966797	Isocortex
R2_F1	F	0	301.270845640746	8	Retrosplenial area, lateral agranular part, layer 2/3	965	9.6325798034668	Isocortex
R2_F1	F	0	269.528507253138	9	Retrosplenial area, lateral agranular part, layer 5	774	8.96474933624268	Isocortex
R2_F1	F	0	269.528507253138	9	Retrosplenial area, lateral agranular part, layer 6a	906	8.46161460876465	Isocortex
R2_F1	F	0	269.528507253138	9	Retrosplenial area, lateral agranular part, layer 6b	279	8.2658109664917	Isocortex
R2_F1	F	0	301.270845640746	8	Retrosplenial area, ventral part, layer 1	542	9.49911499023438	Isocortex
R2_F1	F	0	301.270845640746	8	Retrosplenial area, ventral part, layer 2/3	430	9.21207141876221	Isocortex
R2_F1	F	0	301.270845640746	8	Retrosplenial area, ventral part, layer 5	687	8.97153854370117	Isocortex
R2_F1	F	0	269.528507253138	9	Retrosplenial area, ventral part, layer 6a	590	8.55843544006348	Isocortex
R2_F1	F	0	269.528507253138	9	Retrosplenial area, ventral part, layer 6b	622	8.46890830993652	Isocortex
R2_F1	F	0	269.528507253138	9	Rhomboid nucleus	189	8.48178482055664	Thalamus
R2_F1	F	0	203.056638296549	12	Rostral linear nucleus raphe	197	8.70211315155029	Midbrain
R2_F1	F	0	250.707812912812	10	Rostrolateral area, layer 1	312782604	10.4484739303589	Isocortex
R2_F1	F	0	250.707812912812	10	Rostrolateral area, layer 2/3	312782608	9.62346458435059	Isocortex
R2_F1	F	0	250.707812912812	10	Rostrolateral area, layer 4	312782612	9.42156887054443	Isocortex
R2_F1	F	0	250.707812912812	10	Rostrolateral area, layer 5	312782616	8.92714595794678	Isocortex
R2_F1	F	0	250.707812912812	10	Rostrolateral area, layer 6a	312782620	8.51835823059082	Isocortex
R2_F1	F	0	218.884623134309	11	Rostrolateral area, layer 6b	312782624	8.35781478881836	Isocortex
R2_F1	F	0	462.001977275564	1	Secondary motor area, layer 1	656	11.1636123657227	Isocortex
R2_F1	F	0	462.001977275564	1	Secondary motor area, layer 2/3	962	10.2902746200562	Isocortex
R2_F1	F	0	437.894508810291	2	Secondary motor area, layer 5	767	9.5263614654541	Isocortex
R2_F1	F	0	414.397885014855	3	Secondary motor area, layer 6a	1021	8.63405418395996	Isocortex
R2_F1	F	0	390.124234292414	4	Secondary motor area, layer 6b	1085	8.37439346313477	Isocortex
R2_F1	F	0	355.646581834904	5	Septohippocampal nucleus	333	6.73736381530762	Striatum
R2_F1	F	0	98.4696518938917	16	Simple lobule	1007	9.16919326782227	Cerebellum
R2_F1	F	0	40.2766256553637	20	Spinal nucleus of the trigeminal, caudal part	429	8.32360076904297	Medulla
R2_F1	F	0	61.6692153858895	18	Spinal nucleus of the trigeminal, interpolar part	437	8.96872711181641	Medulla
R2_F1	F	0	86.3610132387676	17	Spinal nucleus of the trigeminal, oral part	445	9.00228309631348	Medulla
R2_F1	F	0	61.6692153858895	18	Spinal vestibular nucleus	225	8.76815414428711	Medulla
R2_F1	F	0	390.124234292414	4	Striatum	477	8.5970401763916	Striatum
R2_F1	F	0	98.4696518938917	16	Subceruleus nucleus	350	9.52933406829834	Pons
R2_F1	F	0	218.884623134309	11	Subcommissural organ	599626923	10.0236768722534	Midbrain
R2_F1	F	0	301.270845640746	8	Subfornical organ	338	12.8890924453735	Hypothalamus
R2_F1	F	0	218.884623134309	11	Subgeniculate nucleus	321	8.42642307281494	Thalamus
R2_F1	F	0	218.884623134309	11	Subiculum	502	9.13628005981445	Hippocampal formation
R2_F1	F	0	98.4696518938917	16	Sublaterodorsal nucleus	358	9.51429080963135	Pons
R2_F1	F	0	269.528507253138	9	Submedial nucleus of the thalamus	366	8.29824256896973	Thalamus
R2_F1	F	0	218.884623134309	11	Subparafascicular area	609	9.04045581817627	Thalamus
R2_F1	F	0	218.884623134309	11	Subparafascicular nucleus, magnocellular part	414	8.95925045013428	Thalamus
R2_F1	F	0	218.884623134309	11	Subparafascicular nucleus, parvicellular part	422	9.44297122955322	Thalamus
R2_F1	F	0	301.270845640746	8	Subparaventricular zone	347	8.69505214691162	Hypothalamus
R2_F1	F	0	355.646581834904	5	Substantia innominata	342	8.76181221008301	Pallidum
R2_F1	F	0	203.056638296549	12	Substantia nigra, compact part	374	9.92100715637207	Midbrain
R2_F1	F	0	203.056638296549	12	Substantia nigra, reticular part	381	9.74587726593018	Midbrain
R2_F1	F	0	250.707812912812	10	Subthalamic nucleus	470	8.95154666900635	Hypothalamus
R2_F1	F	0	147.695717581898	14	Superior central nucleus raphe	679	9.18172454833984	Pons
R2_F1	F	0	187.69523548132	13	Superior colliculus, motor related, deep gray layer	26	9.43513011932373	Midbrain
R2_F1	F	0	203.056638296549	12	Superior colliculus, motor related, intermediate gray layer	10	9.07866859436035	Midbrain
R2_F1	F	0	203.056638296549	12	Superior colliculus, optic layer	851	8.94643020629883	Midbrain
R2_F1	F	0	187.69523548132	13	Superior colliculus, superficial gray layer	842	8.88372707366943	Midbrain
R2_F1	F	0	203.056638296549	12	Superior colliculus, zonal layer	834	8.93929290771484	Midbrain
R2_F1	F	0	121.156108377391	15	Superior olivary complex, lateral part	114	10.3896617889404	Pons
R2_F1	F	0	121.156108377391	15	Superior olivary complex, medial part	105	9.96694278717041	Pons
R2_F1	F	0	121.156108377391	15	Superior olivary complex, periolivary region	122	13.9005718231201	Pons
R2_F1	F	0	86.3610132387676	17	Superior vestibular nucleus	217	9.28465557098389	Medulla
R2_F1	F	0	355.646581834904	5	Supplemental somatosensory area, layer 1	873	10.915714263916	Isocortex
R2_F1	F	0	355.646581834904	5	Supplemental somatosensory area, layer 2/3	806	10.1778793334961	Isocortex
R2_F1	F	0	355.646581834904	5	Supplemental somatosensory area, layer 4	1035	9.71978092193604	Isocortex
R2_F1	F	0	355.646581834904	5	Supplemental somatosensory area, layer 5	1090	9.25830268859863	Isocortex
R2_F1	F	0	350.888935932795	6	Supplemental somatosensory area, layer 6a	862	8.55233573913574	Isocortex
R2_F1	F	0	350.888935932795	6	Supplemental somatosensory area, layer 6b	893	8.4155445098877	Isocortex
R2_F1	F	0	203.056638296549	12	Suprageniculate nucleus	325	8.65623092651367	Thalamus
R2_F1	F	0	218.884623134309	11	Supramammillary nucleus	525	8.88089752197266	Hypothalamus
R2_F1	F	0	301.270845640746	8	Supraoptic nucleus	390	9.40694808959961	Hypothalamus
R2_F1	F	0	121.156108377391	15	Supratrigeminal nucleus	534	9.47873306274414	Pons
R2_F1	F	0	414.397885014855	3	Taenia tecta, dorsal part	597	8.19200611114502	Olfactory areas
